idmeertens,source_id,source,beroep_afzender,sekse,klasse,leeftijd_afzender,verzendlocatie,datum_verzonden,target,target_id,sekse_ontvanger,relatie,beroep_ontvanger,ontvangerlocatie,genre,schip,lng_afzender,lat_afzender,genoemde_namen,genoemde_goederen,afbeeldingjpg,afbeeldingxml,transcriptie,lat_ontvanger,lng_ontvanger,landcode,target_id_fout,fuzzy_id
3387,38,Augustinus Brun,facteur,m,,,World/Suriname/Paramaribo,1672-1-12,Jacobus Alleyn,3110000,m,,,World/The Netherlands/Zeeland/Middelburg,brief,,-55,2038278,5,8520355,,,nl-hana_hca30-227.2_3_0058.jpg,nl-hana_hca30-227.2_3_0058.xml,,51,4987962,3,610998,1,311,
number 281,118,J Clercq,,m,,,World/Suriname/Paramaribo,1672-1-9,Jacobus Bouck,3120000,,vriend,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,Capitein Raes, Isacq Dragon, Bolle, Kapitein Donker, Johan Olijslager, Clemendt, Thijssen, Jan Andriessen,,,,,51,4987962,3,610998,1,312,
number 265,113,Hendrick Huiberts,,m,,,World,1672-1-12,Jacobus van Aelst,3130000,,,,World,,,-83,7466403,42,230537,Peter Jaspers (schipper), Cornelis Bastiaens, Jacob Dimmessen, Kapitein Rundar, Daniel Janssen, Kapitein Lei, kapitein, Cornuel.,suijker,,,,42,230537,-83,7466403,1,313,
number 451,149,Johannis Robbersen,,m,,,World/Suriname,1672-1-2,Jacobus van der Mees,3140000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,1,314,
number 25,505,Johan Simon,,m,,,World/Suriname,1672-1-11,Jacobus vander Hoeve,3150000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,315,
number 198,94,Dominicus Pottey,,m,,,World/Suriname,1672-9-11,Jacobus Veth,3160000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Daneel Emerij (weduwe van), Pieter Jaspers (schipper),alfoxhoofden met zuijcker
suiker
 alfoxhoofden met zuijcker
suiker
2 aloxhoofden met zuijker, ,,,,51,4987962,3,610998,1,316,
number 204,94,Dominicus Pottey,,man,,<30,World,1672-9-11,Jacobus Veth,3160000,,werknemer,,World/The Netherlands/Zeeland/Middelburg,zakelijk,,-83,7466403,42,230537,,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,,,,51,4987962,3,610998,1,316,
number 546,176,Pieter Pieterssen van der Vaeren,,,,,World/Suriname,1672-9-16,Jacomijntie Sijmeijns,3180000,,moeder en zuster,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,318,
number 547,176,Pieter Pieterssen van der Vaeren,,man,,,World,1672-9-16,Jacomijntje Simons,3190000,,Zoon,,World/The Netherlands/Zeeland/Vlissingen,brief,,-83,7466403,42,230537,,,,,,51,4536672,3,5709125,1,319,
number 97,44,Benedictus Marius,,m,,,World/Suriname/Torarica,,Jaen Bruijnvis,3200000,,broer,,World,,,-55,0333333,5,3333333,Soetelinck (neef), Jean Sijmoensse (buurman),,,,,42,230537,-83,7466403,1,320,
DJ,1002,Baruch da Costa,,,,,World/Suriname,1672-9-7,Jahacob de Olivejra,3210000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,321,
DK,426,Samuel de la Parra,,,,,World/Suriname,1672-9-12,Jahacob de Zamora,3220000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,322,
number 495,165,N. Blom,,m,,,World/Ghana/Elmina,1671-11-22,Jan Blom,3240000,,Vader, moeder, zuster, broeders,,World/The Netherlands/Noord-Holland/Amsterdam,,,-1,35,5,0833333,,,,,,52,3702157,4,8951679,1,324,
1447,7,Pieter Boudaen Courten,Planter,m,,,World,1671-10-26,Jan Bolle,3250000,m,,secretaris van Suriname,World,,,3,610998,51,4987962,,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,nl-hana_hca30-223_9_0042.jpg,nl-hana_hca30-223_9_0042.xml,,3,919305,-56,027783,1,325,
number 104,7,Pieter Boudaen Courten,Planter,m,,,World/The Netherlands/Zeeland/Middelburg,1671-9-11,Jan Bolle,3250000,,,Secretaris,World,,,3,610998,51,4987962,,,,,,3,919305,-56,027783,1,325,
number 115,7,Pieter Boudaen Courten,Planter,m,,,World/The Netherlands/Zeeland/Middelburg,1671-7-30,Jan Bolle,3250000,m,,Secretaris,World,,,3,610998,51,4987962,,,,,,42,230537,-83,7466403,1,325,
number 507,12,Nicolaas Combe,,m,,,World/Suriname,1672-1-10,Jan Davidsen,3280000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Augustinus Brunz,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,,,,51,4987962,3,610998,1,328,
number 52,27,Adrijaen Jansen,,m,,,World/Suriname,1672-9-15,Jan de Backer,3290000,,vader zusters en broeders en kinders,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,329,
number 28,18,Jetien Jans,,m,,,World/Suriname,1672-1-8,Jan Dees,3300000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Jacob Soetelinck,,,,,51,4536672,3,5709125,1,330,
number 314,132,Jan Dimmese,Schipper,m,,,World,1672-1-12,Jan Dimmes,3310000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,Cornelis Maertins,,,,,51,4987962,3,610998,1,331,
number 19,11,Pieter Heerensen,,m,,,World,1672-5-25,Jan en Pieter Bodaen Coerten,3320000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,332,
number 541,11,Pieter Heerensen,,m,,,World,1672-5-2,Jan en Pieter Bodaen Courten,3330000,,,,World,,,-83,7466403,42,230537,Cornelis (neef), Jacob Soetelinck, Monsr Jacobus vader, ,,,,,42,230537,-83,7466403,1,333,
number 481,159,Lieve de Meij,,m,,,World/Suriname/Torarica,1671-12-31,Jan Lieve de Moore,3340000,,,,World,,,-55,0333333,5,3333333,,,,,,42,230537,-83,7466403,1,334,
number 590,195,Sijmon Maes,,m,,,World/Suriname,1672-1-9,Jan Pieters ,3360000,zoon,,World/The Netherlands/Noord-Holland/Amsterdam, Vergulde waeterpaert (vaag),World,,,-56,027783,3,919305,Suiker,,,,56189899,42,230537,-83,7466403,1,336,
number 95,44,Benedictus Marius,,m,,,World/Suriname/Torarica,1672-1-9,Jan Pietersen Backer,3370000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-55,0333333,5,3333333,,,,,,52,3702157,4,8951679,1,337,
number 368,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1672-01-08,Jan Riecke Stuurman,3380000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,338,
number 610,206,Willem Bleau,,m,,,World/Suriname/Torarica,1672-1-10,Jan van Lidt,3390000,,,,World/The Netherlands/Zuid-Holland/Rotterdam,,,-55,0333333,5,3333333,Lijssebet Roos,,,,,51,9216667,4,4811111,1,339,
number 506,12,Nicolaas Combe,,m,,,World/Suriname,1672-1-10,Jan Vans,3400000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,1,340,
number 560,325,Raphaell Aboab,,m,,,World,,Jan Willems,3410000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,,,,,,51,4536672,3,5709125,1,341,
number 73,35,Annetie Wittebol,,v,,,World/Ghana/Elmina,,Jan Wittebol,3420000,,20-nov,,World/The Netherlands/Noord-Holland/Amsterdam,,,-1,35,5,0833333,Cornelis (neef), Jacob Soetelinck, Monsr Jacobus vader, ,,,,,52,3702157,4,8951679,1,342,
number 191,91,Cornelis Raes,,m,,,World,1672-1-14,Janken Raes,3430000,,,,World,,,-83,7466403,42,230537,Johannis Robbersen,,,,,42,230537,-83,7466403,1,343,
number 138,58,Claes Raes,,m,,,World/Suriname/Paramaribo,1672-1-12,Janneken Jans,3440000,,vrouw,,World/The Netherlands/Zeeland/Middelburg  ,,,-55,2038278,5,8520355,,,,,,51,4987962,3,610998,1,344,
number 140,58,Claes Raes,kapitein,m,,,World/Suriname,1672-1-12,Janneken Jans,3440000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Johannis Robbersen,,,,,51,4987962,3,610998,1,344,
number 152,64,cognossement,,,,,World,,Janneken Jans,3440000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,344,
number 413,14600000,Johan Rietspier,,m,,,World/Suriname,1672-1-8,Janneken Jans,3440000,,aan zuster,,World/The Netherlands/Goes/Zeeland,,,-56,027783,3,919305,Claes Raes,alfoxhoofden met zuijcker
suiker
 alfoxhoofden met zuijcker
suiker
2 aloxhoofden met zuijker, ,,,,51,5046455,3,8911304,1,344,
number 294,127,Jacob Soetelingh,schipper,m,,,World,1672-1-8,Janneken Jonghe,3480000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,Pieter Jaspersen (kapitein), Pieter Herensen (kapitein), ,,,,,51,4536672,3,5709125,1,348,
number 283,118,J Clercq,,m,,,World,1672-1-9,Janneken vande Putte,3490000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,349,
2518,52,Carel Nachtegael,,m,,,World/Suriname,1672-1-7,Jannes Soniers,3500000,m ,,,World/The Netherlands/Zeeland/Vlissingen,brief,,-56,027783,3,919305,Alexander Arter, Cornelis Bastiaenssen, Raphaell Boas,drie alf hoxofden suicker,nl-hana_hca30-227.1_3_0031.jpg,nl-hana_hca30-227.1_3_0031.xml,,51,4536672,3,5709125,1,350,
number 290,123,Jacob Byniamin,,m,,,World/Suriname,1671-12-31,Jasper Jeroensen,3510000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Abraham Vlaminck, Pieter Heersensen, Huibrecht Pietersen,,,,,51,4536672,3,5709125,1,351,
number 120,472,Boudewijn de Witte,Planter,m ,,30-50,World,1671-12-20,Jean de Witte,3520000,,broer-zwager,,World/The Netherlands/Zuid-Holland/Rotterdam,brief,,-83,7466403,42,230537,,,,,,51,9216667,4,4811111,1,352,
number 45,463,Ad Schoors,,m,,,World/Suriname,1672-1-8,Jean en Pieter Boudaen Courten,3530000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,353,
DN,307,Jacob Nassy,,,,,World/Suriname,1672-1-10,Jeosuah de Faro,3540000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,354,
DO,413,Onbekend,,,,,World/Suriname,1672-09-15,Jeosuah de Farro,3550000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,2,355,
number 76,37,Antonis Jeroensen Rijckquaert,,m,,30-50,World,1672-9-8,Jeroen Rijkaart,3560000,,broer-zwager,,World/The Netherlands/Zeeland/Vlissingen,brief,,-83,7466403,42,230537,,,,,,51,4536672,3,5709125,1,356,
number 87,41,Barent Harmensz Voocht,,m ,,,World/Suriname,1672-1-12,Jintie Henderickz,3570000,,vrouw,huisvrouw,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,1,357,
number 126,52,Carel Nachtegael,,m,,,World/Suriname,1672-1-1,Joan de Wale,3580000,,vriend,,World,,,-56,027783,3,919305,,9 alfoxchoofden lamoen sop,,,,42,230537,-83,7466403,1,358,
number 456,149,Johannis Robbersen,,m,,,World/Suriname/Torarica,1672-1-2,Joanna Roels,3590000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,Jan Tinnegieter,,,,,51,4987962,3,610998,1,359,
number 310,131,Jan de Clercq de Jonge,,m,,,World/Suriname/Paramaribo,1672-1-9,Johan de Clercq,3600000,,ouders,,World/The Netherlands/Zeeland/Aardenburg,,,-55,2038278,5,8520355,Jan van Ruiven,,,,,51,6456103,5,4895653,1,360,
number 437,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-01-09,Johan de Meij,3610000,,,Predikant,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,Rafael Abouhap, Bolle, Olijslager, Clemendt, Bastiaen Thyssen, Jan Andriessen,,,,,51,4987962,3,610998,1,361,
DP,221,Onbekend,dienstwillige dienaar,,,,World,1672-9-4,Johan en Pieter Boudaen Courten,3630000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,362,
DQ,222,Onbekend,,,,,World,,Johan en Pieter Boudaen Courten,3630000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,363,
number 429,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-12-14,Johan van de Poele,3640000,,Bewindhebber WIC,,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,Jacob Soetelinck,,,,,51,4987962,3,610998,1,364,
number 593,429,Simon van Cleeff,,m,,,World/Suriname,1672-9-7,Johan van Dinteren,3650000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,365,
number 278,118,J Clercq,,m,,,World/Suriname/Paramaribo,1672-1-11,Johan van Roosbeke,3660000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,Jacob Soetelinck,,,,,51,4987962,3,610998,1,366,
number 386,139,Jannis van Bambeke,,m,,,World/Suriname,1672-1-8,Johanis Blondel,3670000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,alfoxhoofden met zuijcker
suiker
 alfoxhoofden met zuijcker
suiker
2 aloxhoofden met zuijker, ,,,,51,4987962,3,610998,1,367,
2834,88,Cornelis Berge,Schipper,m,,,World/Suriname/Paramaribo,,Johannes Baert,3680000,m,,facteur,World/The Netherlands/Zeeland/Middelburg,cognossement,Poelwijck,-55,2038278,5,8520355,,,nl-hana_hca30-227.1_5_0113.jpg,nl-hana_hca30-227.1_5_0113.xml,,51,4987962,3,610998,1,368,
number 79,38,Augustinus Brun,facteur,m,,,World/Suriname/Paramaribo,1672-1-11,Johannes de Loovers ,3690000,,,koopman,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,,,,,,51,4987962,3,610998,1,369,
3292,454,Jan Tinnegieter,Dagloner,m,,30-35,World/Suriname,1672-1-10,Johannis Baert,3700000,M,,koopman,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Jilis Aerjaense (kapitein),,nl-hana_hca30-227.2_2_0089.jpg,nl-hana_hca30-227.2_2_0089.xml,,51,4536672,3,5709125,1,370,
253,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1672-09-03,Johannis Boot,3710000,M,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Jan Dimmes, Jacob Soeteling,2 sernamse Vaten met suyker ,nl-hana_hca30-223_10_0139.jpg,nl-hana_hca30-223_10_0139.xml,,51,4987962,3,610998,1,371,
number 93,43,Bastiaen Thijssen Danielsen,,m,,,World/Suriname,1672-9-13,Johannis Jansonus,3720000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Jan Jansen, Kapitein Lambrecht, Cornelijs de Vrijese, Jsack Jersoenen. Bastiaen Elijnck,,,,,51,4536672,3,5709125,1,372,
number 566,529,Rogier Dickenson,,m,,,World/Suriname,1672-1-2,Johannis vande Poele,3730000,,,,World/The Netherlands/Zeeland/Middelburg  ,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,373,
number 280,118,J Clercq,,m,,,World/Suriname/Paramaribo,1672-1-9,Johannus Berckman,3740000,,meester,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,Cornelis Maertins,,,,,51,4987962,3,610998,1,374,
number 287,120,J.A. Weijers,,m,,,World/Suriname,1672-9-14,John Negeman ,3750000,,Moeder,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Cornelis Maertins,Suiker,,,,51,4987962,3,610998,1,375,
number 558,181,R. Simpson,,m,,,World/Suriname,1672-9-10,John Tobiasson,3760000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,Fotos\HCA 30?223\223 105.JPG,,,51,4536672,3,5709125,1,376,
number 252,109,Ahbraham de Badt,,m,,,World,1672-9-7,Joos de Badt,3770000,,vader en moeder,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,,9 alfoxchoofden lamoen sop,,,,51,4536672,3,5709125,1,377,
DR,419,Onbekend,,,,,World,,Jorge Spinosa,3780000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-83,7466403,42,230537,,,,,,52,3702157,4,8951679,2,378,
DS,1006,Lianor de Brit,,,,,World/Suriname,1672-8-20,Jose pecoa,3790000,,,,World/Portugal/Estremadura/Lissabon,,,-56,027783,3,919305,,,,,,38,7222524,-9,1393366,2,379,
DT,356,Arao da Silva,,,,,World/Suriname,1672-1-10,Josef Daseu,3800000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,380,
DU,347,Isaque Montesinas,,,,,World/Suriname,1672-8-29,Josehp del Castino,3810000,,,,World/Belgium/Brussel/Brussel,,,-56,027783,3,919305,,,,,,50,85,4,35,2,381,
DV,1002,Baruch da Costa,,,,,World/Suriname,1672-8-20,Joseph da Costa,3820000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,382,
DW,356,Arao da Silva,,,,,World/Suriname,1672-12-31,Joseph Daseuedo en David Gabay,3830000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,383,
DX,347,Isaque Montesinas,,,,,World/Suriname,1672,Joseph Delcastillo,3840000,,,,World/Belgium/Brussel/Brussel,,,-56,027783,3,919305,,,,,,50,85,4,35,2,384,
DY,333,Daniel Messiah,,,,,World/Suriname,1671-12-17,Joseph Felix,3850000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,385,
DZ,390,Duarte da Fonceca,,,,,World/Suriname,1671-10-15,Joseph Pessoa,3860000,,,,World/Portugal/Estremadura/Lissabon,,,-56,027783,3,919305,,,,,,38,7222524,-9,1393366,2,386,
2561,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-12-14,Josias van de Blocquerij,3870000,M,,,World/The Netherlands/Zeeland/Middelburg,brief,,-55,0333333,5,3333333,,,nl-hana_hca30-227.1_3_0074.jpg,nl-hana_hca30-227.1_3_0074.xml,,51,4987962,3,610998,1,387,
3408,38,Augustinus Brun,facteur,m,,,World/Suriname/Paramaribo,1672-1-12,Josijas Alleijn,3880000,m,,,World/The Netherlands/Zeeland/Middelburg,brief,,-55,2038278,5,8520355,,,nl-hana_hca30-227.2_3_0080.jpg,nl-hana_hca30-227.2_3_0080.xml,,51,4987962,3,610998,1,388,
number 462,149,Johannis Robbersen,,m,,,World/Suriname,1672-1-9,Josijnna de Laule,3890000,,huisvrouw,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,1,389,
number 444,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-01-09,Josijnna de Laure,3900000,,,,World/The Netherlands,,,-55,0333333,5,3333333,Jan van Ruiven,,,,,52,132633,5,291266,1,390,
number 458,149,Johannis Robbersen,,m,,,World/Suriname/Torarica,1672-1-2,Josijnna de Lause,3910000,,huisvrouw,,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,Abraham Vlaminck, Pieter Heersensen, Huibrecht Pietersen,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,,,,51,4987962,3,610998,1,391,
EA,296,Onbekend,,,,,World,,Josijnna Hursels en Sussanna Hals,3920000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,,,,,,51,4536672,3,5709125,1,392,
EB,390,Duarte da Fonceca,,,,,World/Suriname,1672-1-8,Josseph Pesson,3930000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,2,393,
number 559,325,Raphaell Aboab,,m,,,World/Suriname,1672-1-1,Josyna Hursels,3940000,,,,World,,,-56,027783,3,919305,Cornelis Bastiaensz (kapitein), Jacob Soetelinck, Jan Andriessen, kapitein Raes, Jacob Dimmensen (broer), Jan van Ruijven, ,,,,,42,230537,-83,7466403,1,394,
EC,289,Onbekend,,m,,,World,1672-1-12,Julius Lichtenbergh,3950000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,,,,,,51,4987962,3,610998,1,395,
number 194,92,Cornelis Snelleman,,m,,,World/Suriname,1672-1-8,Justus Backer,3960000,,Neef,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,1,396,
number 272,115,Herman de Huijbert,,m,,,World/Suriname/Paramaribo,1672-1-8,Justus de Huijbert,1560000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,Daneel Emerij (weduwe van), Pieter Jaspers (schipper),,,,,51,4987962,3,610998,1,156,
number 441,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-01-09,Justus de Huijbert,1560000,,,Secretaris Staten van Holland,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,Abraham Vlaminck, Pieter Heersensen, Huibrecht Pietersen,suijker,,,,51,4987962,3,610998,1,156,
number 405,144,Joannis Robbersen,,m,,,World/Suriname/Torarica,1671-12-28,Kapitein Nicolaes Raes,3990000,,,,World,,,-55,0333333,5,3333333,,,,,,42,230537,-83,7466403,1,399,
number 503,168,Nicolaes de Zoutte,,m,,,World/Suriname,1672-1-9,Lambreght Jansen,4000000,,koopman,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Augustinus Brunz,,,,,51,4536672,3,5709125,1,400,
number 139,58,Claes Raes,Schipper,man,,30-50,World,1672-1-12,Laurens Willemsen Verpoorte,4010000,,Zakelijke relatie,,World/The Netherlands/Zeeland/Middelburg,Zakelijk,Gouden poort,-83,7466403,42,230537,Johannes d'Olijslager,,,,,51,4987962,3,610998,1,401,
number 141,58,Claes Raes,,m,,,World/Suriname/Paramaribo,1672-1-13,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,Jacob Soetelinck,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,,,,51,4987962,3,610998,1,401,
number 144,58,Claes Raes,,m,,,World/Suriname,1672-1-12,Laurens Willemsen Verpoorte,4010000,,,,World,,,-56,027783,3,919305,Johannis Robbersen,,,,,42,230537,-83,7466403,1,401,
number 145,58,Claes Raes,,m ,,,World,1671-8,Laurens Willemsen Verpoorte,4010000,,,,World,,,-83,7466403,42,230537,Peter Jaspers (schipper), Cornelis Bastiaens, Jacob Dimmessen, Kapitein Rundar, Daniel Janssen, Kapitein Lei, kapitein, Cornuel.,,,,,42,230537,-83,7466403,1,401,
number 304,130,Jan Andriesen,Schipper,m,,,World,1672-1-12,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,Abraham Vlaminck, Pieter Heersensen, Huibrecht Pietersen,,,,,51,4987962,3,610998,1,401,
number 308,130,Jan Andriesen,Schipper,m,,,World/Suriname,1672-9-15,Laurens Willemsen Verpoorte,4010000,,,,World,,,-56,027783,3,919305,Pieter Jaspersen (kapitein), Pieter Herensen (kapitein), ,suijker,,,,42,230537,-83,7466403,1,401,
number 313,132,Jan Dimmese,Schipper,m,,,World,1672-1-12,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,,9 alfoxchoofden lamoen sop,,,,51,4987962,3,610998,1,401,
number 317,132,Jan Dimmese,Schipper,m,,,World,1672-1-9,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,,,,,,51,4987962,3,610998,1,401,
2700,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1672-09-03,Laurens Willemsen Verpoorte,4010000,M,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,capt(eijn) Claes raes, Jan dimmes(sen), Jacob soeteling, Jan andriesen ,,nl-hana_hca30-227.1_4_0093.jpg,nl-hana_hca30-227.1_4_0093.xml,,51,4987962,3,610998,1,401,
number 363,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1672-01-08,Laurens Willemsen Verpoorte,4010000,M,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Daneel Emerij (weduwe van), Pieter Jaspers (schipper),,nl-hana_hca30-227.1_4_0093.jpg,nl-hana_hca30-227.1_4_0093.xml,   A(nno)d(omin)ij Ult(i)mo (decem)bris 1671 Seruname

S(eigneu)r Lourens Verpoorten

Monsieur.  Den 6 deser p(e)r schipp(e)r Lourens
franken dobbelemuts waermede VE een wijnig suijker
voor mijn rekeninge ges(onden) was aen VE mijnen laesten,
sood,51,4987962,3,610998,1,401,
number 404,143,Joan Macbado, Daniel Pets en Willem Verbam,,m ,,,World,1671-6-1,Laurens Willemsen Verpoorte,4010000,,,,World,,,-83,7466403,42,230537,Peter Jaspers (schipper), Cornelis Bastiaens, Jacob Dimmessen, Kapitein Rundar, Daniel Janssen, Kapitein Lei, kapitein, Cornuel.,,,,,42,230537,-83,7466403,1,401,
number 447,149,Johannis Robbersen,,m ,,,World,1672-1-13,Laurens Willemsen Verpoorte,4010000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,401,
number 455,149,Johannis Robbersen,,m,,,World/Suriname,1672-1-14,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Jan Jansen, Kapitein Lambrecht, Cornelijs de Vrijese, Jsack Jersoenen. Bastiaen Elijnck,,,,,51,4987962,3,610998,1,401,
number 512,12,Nicolaas Combe,,m,,,World/Suriname,1672-1-11,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,401,
number 540,172,Pieter Doncker,,m,,,World/Suriname,1672-9-19,Laurens Willemsen Verpoorte,4010000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,confijt, suyker, lamoen,,,,51,4987962,3,610998,1,401,
number 27,505,Johan Simon,,m,,,World,,Leintje Frans,4040000,,,,World,,,-83,7466403,42,230537,,confijt, suyker, lamoen,,,,42,230537,-83,7466403,1,404,
number 482,160,Lieven de Wever,dagloner,man,,<30,World,1672-1-13,Leintje Frans,4040000,,huisvrouw,,World/The Netherlands/Zeeland/Vlissingen,brief,,-83,7466403,42,230537,,,,,,51,4536672,3,5709125,1,404,
number 483,160,Lieven de Wever,,m,,,World/Suriname,1672-1-13,Leintje Frans,4040000,,huisvrouw,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,404,
ED,326,Izaque Baruh,,,,,World,1672-12-18,Levi Bondia,4070000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,,,,,,51,4987962,3,610998,2,407,
EE,303,Aaron de Fonseca,,,,,World/Suriname,1671-1-1,Levy Bondia,4070000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,2,407,
